149.08554,0.10000000000329856,0.09999999999999991,aa2b6cfa-9f3b-485d-95f3-1f87b1135ff6,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 18:50:40.999790
149.21446,0.10000000000329852,0.09999999999999991,8af8e6ac-a3e1-4b3b-b05e-66550e0d9c22,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.01,2021-01-09 18:51:01.857451
146.9538,0.10000000000274875,0.09999999999999991,28e93a27-57de-4692-9932-22e7f062a167,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.1,2021-01-09 18:51:17.286553
141.63107,0.10000000000329858,0.09999999999999991,191ea336-432e-4778-9374-c24bfcac8e30,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.05,2021-01-09 18:51:18.840799
134.4311,0.10000000000439806,0.09999999999999991,2342ee5b-8cd8-431d-800d-93bd2dea271c,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.9,2021-01-09 19:14:20.682362
140.71675,0.10000000000659709,0.09999999999999991,ee3144aa-1c0a-4f02-acda-44080d44692a,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.5,2021-01-09 19:16:53.651692
136.5538,0.10000000000384826,0.09999999999999991,8cb287ae-e69a-4c6f-ad9d-763cd2fde9a2,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,1.0,2021-01-09 19:17:15.362946
135.56908,0.10000000000274878,0.09999999999999991,294c6dc1-e5c1-4cc3-a681-aa34a065fb18,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.75,2021-01-09 19:17:16.669984
141.52556,0.12132447888338352,0.12365470852017937,a06ced33-367c-42ff-94ac-4b20a1bfcbbf,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.01,2021-01-10 01:17:42.189869
108.15671,0.14917911824881439,0.1589686098654709,253fc94f-c897-4769-a2bf-d2a6fc3d5a9a,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.1,2021-01-10 01:18:45.120222
118.78948,0.12997601919069962,0.13643497757847534,7794bb12-7a47-43ef-8a10-bd39839b0ab7,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.05,2021-01-10 01:19:19.435379
99.84157,0.15205681609273988,0.15156950672645744,3d2a6655-38c7-4ff1-aa1f-279c0428b722,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 01:29:32.423966
93.55294,0.11772735658012574,0.11849775784753364,1ec976b5-9583-4fb6-b3d1-18f88ffeccb6,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.5,2021-01-10 01:29:40.137192
91.90316,0.10872532743641071,0.10818385650224215,faf0c6e7-09eb-45ca-a282-7d90ac6cbce2,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.75,2021-01-10 01:29:51.910005
91.48682,0.10392916436521711,0.10280269058295964,335bf78f-54a1-4ec7-b494-5c7691b3b015,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,1.0,2021-01-10 01:30:43.442624
91.50188,0.10558937465797112,0.10482062780269058,6ef73b90-301e-4160-be47-0efaaf97043f,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.9,2021-01-10 01:31:10.956659
137.156,0.16467441431964985,0.15582959641255603,2050bd90-6582-4604-a686-1c3c103ba318,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.01,2021-01-10 03:37:00.313530
116.41515,0.16260837484133958,0.1672645739910314,b803897f-26e2-4482-938e-41a9c82d8305,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.05,2021-01-10 03:37:48.174118
106.0561,0.18142409150153152,0.17993273542600896,ea0f0f65-09f2-4316-ad73-700a6fff446b,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.1,2021-01-10 03:39:07.531955
91.88713,0.12455266556590713,0.12163677130044843,9620f40f-6a81-4196-a0dc-a6d70c10e32d,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.5,2021-01-10 03:58:14.272380
90.361786,0.11785648404683295,0.11726457399103139,4f65eacf-bc8b-4ae2-94af-f74663e34d3b,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.75,2021-01-10 03:58:28.996612
90.07966,0.11534772182474098,0.11356502242152469,0168fa60-6ccf-4cb6-9a2c-ad1bf53c7bc5,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.9,2021-01-10 03:59:13.334124
90.1663,0.1134292566002218,0.11199551569506724,04de03e0-d02c-44dd-8988-bf11134394a3,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,1.0,2021-01-10 03:59:19.255600
97.864044,0.14777716289112403,0.14630044843049328,20b5f81d-0749-48d5-bd7c-6d371935024c,logs/pc_snn_beta.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:00:03.451901
142.59186,0.17804833057236363,0.17982062780269062,9a5fd03f-e777-47de-8dc6-6087c5726cd8,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.01,2021-01-10 06:21:28.172031
119.91798,0.23250322819382827,0.24697309417040358,9c8a4107-8ef5-46ef-a0f3-9f4916bdeb04,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.05,2021-01-10 06:23:36.490985
109.46194,0.22650802435634806,0.23968609865470852,e6e29eef-c62d-453a-98c7-0b46158556cb,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.1,2021-01-10 06:25:14.232061
101.156975,0.21341080982358318,0.23004484304932735,7d69bfdf-4da8-48dd-9886-024bdefb6155,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 06:27:45.209477
94.88334,0.2034495480610115,0.2182735426008968,2d9ee0f6-1709-470f-a306-2c8b1ca0a63b,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.5,2021-01-10 06:28:21.893350
93.306786,0.1977494927184692,0.21580717488789242,933ab14e-254e-4437-bd92-123930b62e6b,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.75,2021-01-10 06:28:58.335797
92.96429,0.1950378159077224,0.21345291479820638,bf54a8a7-2ed9-4b03-99f3-5960f62b42b3,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,1.0,2021-01-10 06:29:28.477428
92.95521,0.1956650064646197,0.21502242152466372,d6153631-dc54-4d45-8d7d-c447c44fc3a2,logs/pc_snn_beta.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.9,2021-01-10 06:29:52.521130
